record_id,building_id,building_name,building_type,timestamp,electricity_kwh,water_m3,hvac_kwh,cooling_load_kwh,chilled_water_supply_temp_c,chilled_water_return_temp_c,environment_temp_c,humidity_rh,occupancy_density_per_100m2,equipment_id,equipment_status
R01457,BLD-C,图书信息楼C,library,2026-04-15 00:00:00,246.25,8.53,78.25,222.05,7.1,11.0,24.4,61.2,9.9,CT-C-03,normal
R01458,BLD-C,图书信息楼C,library,2026-04-15 03:00:00,274.97,8.91,88.37,281.02,6.5,12.3,24.0,52.7,10.4,CT-C-03,normal
R01459,BLD-C,图书信息楼C,library,2026-04-15 06:00:00,297.57,8.98,95.47,289.71,6.4,11.5,24.9,50.2,55.0,CT-C-03,normal
R01460,BLD-C,图书信息楼C,library,2026-04-15 09:00:00,355.31,9.22,113.57,362.05,6.2,11.5,26.7,55.0,69.1,CT-C-03,normal
R01461,BLD-C,图书信息楼C,library,2026-04-15 12:00:00,381.36,9.47,122.7,370.26,7.5,12.1,26.2,54.8,79.7,CT-C-03,normal
R01462,BLD-C,图书信息楼C,library,2026-04-15 15:00:00,352.21,9.1,112.17,317.53,6.9,12.4,26.2,62.2,94.9,CT-C-03,normal
R01463,BLD-C,图书信息楼C,library,2026-04-15 18:00:00,307.43,8.93,98.49,291.97,6.3,12.5,28.6,56.2,95,CT-C-03,normal
R01464,BLD-C,图书信息楼C,library,2026-04-15 21:00:00,266.31,8.53,84.62,241.41,6.1,12.7,29.1,54.5,12.0,CT-C-03,normal
R01465,BLD-D,科研实验楼D,lab,2026-04-15 00:00:00,298.17,10.97,98.59,295.33,7.1,12.5,24.0,57.2,11.7,FCU-D-04,normal
R01466,BLD-D,科研实验楼D,lab,2026-04-15 03:00:00,315.2,11.19,104.75,314.78,6.4,12.5,23.5,55.7,11.6,FCU-D-04,normal
R01467,BLD-D,科研实验楼D,lab,2026-04-15 06:00:00,334.97,11.19,110.89,329.55,6.7,12.3,24.7,52.5,67.8,FCU-D-04,normal
R01468,BLD-D,科研实验楼D,lab,2026-04-15 09:00:00,402.5,11.52,132.83,394.76,6.5,11.9,25.3,59.4,80.3,FCU-D-04,normal
R01469,BLD-D,科研实验楼D,lab,2026-04-15 12:00:00,456.73,12.13,152.66,457.36,6.9,12.5,27.0,57.6,83.1,FCU-D-04,normal
R01470,BLD-D,科研实验楼D,lab,2026-04-15 15:00:00,527.83,11.53,159.24,400.56,6.2,11.4,27.4,60.0,92.8,FCU-D-04,abnormal
R01471,BLD-D,科研实验楼D,lab,2026-04-15 18:00:00,350.2,11.19,115.92,374.76,6.9,12.1,27.5,50.3,95,FCU-D-04,normal
R01472,BLD-D,科研实验楼D,lab,2026-04-15 21:00:00,447.07,11.36,136.31,321.07,6.4,12.0,29.5,61.4,9.1,FCU-D-04,abnormal
R01473,BLD-A,综合教学楼A,teaching,2026-04-16 00:00:00,294.41,9.77,89.9,221.38,7.0,12.8,24.7,50.8,3.2,AHU-A-01,abnormal
R01474,BLD-A,综合教学楼A,teaching,2026-04-16 03:00:00,207.56,9.29,68.46,203.26,6.6,12.0,25.6,61.9,7.5,AHU-A-01,normal
R01475,BLD-A,综合教学楼A,teaching,2026-04-16 06:00:00,248.36,9.79,82.71,253.78,6.9,12.8,24.5,61.6,49.2,AHU-A-01,normal
R01476,BLD-A,综合教学楼A,teaching,2026-04-16 09:00:00,277.96,9.77,91.54,273.86,6.7,12.5,26.7,54.0,51.6,AHU-A-01,normal
R01477,BLD-A,综合教学楼A,teaching,2026-04-16 12:00:00,291.71,9.93,96.49,303.13,7.4,12.7,26.7,50.9,57.3,AHU-A-01,normal
R01478,BLD-A,综合教学楼A,teaching,2026-04-16 15:00:00,286.01,9.8,94.26,291.52,6.6,11.7,28.3,57.3,71.2,AHU-A-01,normal
R01479,BLD-A,综合教学楼A,teaching,2026-04-16 18:00:00,252.49,9.67,83.82,246.83,6.5,12.0,28.3,62.2,76.7,AHU-A-01,normal
R01480,BLD-A,综合教学楼A,teaching,2026-04-16 21:00:00,247.99,9.75,82.81,244.74,6.5,11.2,28.9,60.8,5.1,AHU-A-01,normal
R01481,BLD-B,行政办公楼B,office,2026-04-16 00:00:00,183.5,7.48,59.88,174.15,6.8,12.0,24.9,59.3,9.9,CH-B-02,normal
R01482,BLD-B,行政办公楼B,office,2026-04-16 03:00:00,198.99,7.71,65.44,192.07,6.7,12.6,23.8,53.0,5.6,CH-B-02,normal
R01483,BLD-B,行政办公楼B,office,2026-04-16 06:00:00,208.69,7.66,68.27,219.03,7.0,11.2,26.4,62.8,53.6,CH-B-02,normal
R01484,BLD-B,行政办公楼B,office,2026-04-16 09:00:00,254.43,7.94,83.11,265.89,7.4,11.9,26.9,59.6,51.0,CH-B-02,normal
R01485,BLD-B,行政办公楼B,office,2026-04-16 12:00:00,280.25,8.25,92.42,268.52,7.4,12.0,25.6,60.7,61.5,CH-B-02,normal
R01486,BLD-B,行政办公楼B,office,2026-04-16 15:00:00,280.81,8.22,92.51,265.15,7.1,12.5,27.5,60.6,76.8,CH-B-02,normal
R01487,BLD-B,行政办公楼B,office,2026-04-16 18:00:00,223.42,7.74,73.28,237.21,7.1,11.1,27.9,52.7,95,CH-B-02,normal
R01488,BLD-B,行政办公楼B,office,2026-04-16 21:00:00,205.08,7.58,67.16,198.63,6.8,11.4,27.7,60.1,8.6,CH-B-02,normal
R01489,BLD-C,图书信息楼C,library,2026-04-16 00:00:00,269.23,8.86,86.41,255.11,7.4,11.7,24.1,59.9,10.5,CT-C-03,normal
R01490,BLD-C,图书信息楼C,library,2026-04-16 03:00:00,284.04,9.03,91.57,283.67,7.3,11.0,25.5,53.4,11.2,CT-C-03,normal
R01491,BLD-C,图书信息楼C,library,2026-04-16 06:00:00,299.74,9.0,96.21,309.44,7.0,11.4,24.2,50.9,53.8,CT-C-03,normal
R01492,BLD-C,图书信息楼C,library,2026-04-16 09:00:00,344.68,9.09,109.76,318.67,7.3,12.7,26.8,59.3,62.6,CT-C-03,normal
R01493,BLD-C,图书信息楼C,library,2026-04-16 12:00:00,385.93,9.51,124.29,379.61,6.3,11.2,27.3,49.0,69.2,CT-C-03,normal
R01494,BLD-C,图书信息楼C,library,2026-04-16 15:00:00,366.83,9.25,117.34,362.34,6.7,12.1,26.8,54.3,89.0,CT-C-03,normal
R01495,BLD-C,图书信息楼C,library,2026-04-16 18:00:00,293.5,8.74,93.51,282.74,7.2,11.6,27.6,52.2,94.3,CT-C-03,normal
R01496,BLD-C,图书信息楼C,library,2026-04-16 21:00:00,358.79,8.71,104.8,274.31,7.1,11.4,28.7,50.4,7.6,CT-C-03,abnormal
R01497,BLD-D,科研实验楼D,lab,2026-04-16 00:00:00,332.06,11.5,111.08,334.92,6.5,11.1,23.7,58.3,9.6,FCU-D-04,normal
R01498,BLD-D,科研实验楼D,lab,2026-04-16 03:00:00,323.66,11.31,107.84,340.55,6.7,11.7,25.3,59.8,11.4,FCU-D-04,normal
R01499,BLD-D,科研实验楼D,lab,2026-04-16 06:00:00,332.89,11.15,110.09,346.64,6.1,12.4,24.9,56.1,70.0,FCU-D-04,normal
R01500,BLD-D,科研实验楼D,lab,2026-04-16 09:00:00,412.48,11.63,136.47,407.7,7.4,11.4,25.6,54.5,72.5,FCU-D-04,normal
R01501,BLD-D,科研实验楼D,lab,2026-04-16 12:00:00,446.23,11.99,148.75,445.07,6.9,11.2,26.4,60.5,80.6,FCU-D-04,normal
R01502,BLD-D,科研实验楼D,lab,2026-04-16 15:00:00,418.44,11.59,138.31,409.18,6.9,10.9,27.7,62.3,95,FCU-D-04,normal
R01503,BLD-D,科研实验楼D,lab,2026-04-16 18:00:00,373.73,11.5,124.57,399.01,7.2,12.0,28.8,50.3,95,FCU-D-04,normal
R01504,BLD-D,科研实验楼D,lab,2026-04-16 21:00:00,344.38,11.28,114.67,330.92,6.8,12.5,28.8,54.1,10.0,FCU-D-04,normal
R01505,BLD-A,综合教学楼A,teaching,2026-04-17 00:00:00,208.66,9.35,68.95,200.67,7.1,12.7,25.0,61.6,4.7,AHU-A-01,normal
R01506,BLD-A,综合教学楼A,teaching,2026-04-17 03:00:00,205.02,9.23,67.51,201.65,6.7,11.2,23.7,62.0,3.5,AHU-A-01,normal
R01507,BLD-A,综合教学楼A,teaching,2026-04-17 06:00:00,234.68,9.54,77.64,227.83,6.2,12.4,24.9,59.7,37.5,AHU-A-01,normal
R01508,BLD-A,综合教学楼A,teaching,2026-04-17 09:00:00,304.81,10.16,101.42,289.62,6.1,12.3,25.3,59.2,48.4,AHU-A-01,normal
R01509,BLD-A,综合教学楼A,teaching,2026-04-17 12:00:00,312.95,10.23,104.29,320.6,6.2,12.3,26.7,49.1,68.9,AHU-A-01,normal
R01510,BLD-A,综合教学楼A,teaching,2026-04-17 15:00:00,317.81,10.25,105.96,313.21,6.8,10.9,26.8,57.3,70.1,AHU-A-01,normal
R01511,BLD-A,综合教学楼A,teaching,2026-04-17 18:00:00,244.53,9.52,80.86,244.04,6.4,11.1,27.5,52.6,86.8,AHU-A-01,normal
R01512,BLD-A,综合教学楼A,teaching,2026-04-17 21:00:00,250.91,9.8,83.86,255.28,6.4,10.9,29.0,55.6,7.5,AHU-A-01,normal
R01513,BLD-B,行政办公楼B,office,2026-04-17 00:00:00,193.83,7.65,63.63,182.33,6.3,12.8,24.0,54.1,7.7,CH-B-02,normal
R01514,BLD-B,行政办公楼B,office,2026-04-17 03:00:00,193.31,7.6,63.35,195.77,6.5,12.4,24.3,54.0,7.8,CH-B-02,normal
R01515,BLD-B,行政办公楼B,office,2026-04-17 06:00:00,230.55,8.01,76.22,230.63,6.4,11.2,24.6,51.2,55.6,CH-B-02,normal
R01516,BLD-B,行政办公楼B,office,2026-04-17 09:00:00,270.74,8.16,89.04,259.79,7.2,11.4,26.2,59.0,60.7,CH-B-02,normal
R01517,BLD-B,行政办公楼B,office,2026-04-17 12:00:00,262.01,8.0,85.75,262.16,6.6,10.9,26.5,51.0,66.8,CH-B-02,normal
R01518,BLD-B,行政办公楼B,office,2026-04-17 15:00:00,279.83,8.19,92.13,271.93,7.0,11.5,28.2,60.0,81.3,CH-B-02,normal
R01519,BLD-B,行政办公楼B,office,2026-04-17 18:00:00,232.53,7.87,76.58,218.58,6.2,12.2,28.2,60.9,95,CH-B-02,normal
R01520,BLD-B,行政办公楼B,office,2026-04-17 21:00:00,263.96,7.59,79.05,187.43,6.7,12.7,29.5,51.1,8.7,CH-B-02,abnormal
R01521,BLD-C,图书信息楼C,library,2026-04-17 00:00:00,247.33,8.53,78.6,237.73,7.1,11.9,24.1,51.3,11.0,CT-C-03,normal
R01522,BLD-C,图书信息楼C,library,2026-04-17 03:00:00,264.16,8.73,84.48,270.94,7.0,11.9,24.4,55.0,8.5,CT-C-03,normal
R01523,BLD-C,图书信息楼C,library,2026-04-17 06:00:00,299.65,8.99,96.15,292.29,6.3,12.1,25.2,58.0,49.5,CT-C-03,normal
R01524,BLD-C,图书信息楼C,library,2026-04-17 09:00:00,375.0,9.43,120.52,387.24,7.4,12.3,26.3,52.4,65.8,CT-C-03,normal
R01525,BLD-C,图书信息楼C,library,2026-04-17 12:00:00,386.59,9.51,124.49,351.59,6.6,11.2,26.0,56.2,82.9,CT-C-03,normal
R01526,BLD-C,图书信息楼C,library,2026-04-17 15:00:00,348.88,9.04,110.92,345.14,6.8,11.5,28.7,53.2,81.9,CT-C-03,normal
R01527,BLD-C,图书信息楼C,library,2026-04-17 18:00:00,288.9,8.67,91.84,280.57,6.3,12.1,28.1,51.1,95,CT-C-03,normal
R01528,BLD-C,图书信息楼C,library,2026-04-17 21:00:00,304.52,9.03,98.17,300.94,6.5,12.1,28.3,60.4,11.3,CT-C-03,normal
R01529,BLD-D,科研实验楼D,lab,2026-04-17 00:00:00,307.47,11.1,101.97,290.88,6.2,12.3,23.6,56.4,12.3,FCU-D-04,normal
R01530,BLD-D,科研实验楼D,lab,2026-04-17 03:00:00,305.5,11.01,101.11,310.07,7.1,11.5,24.3,50.3,13.0,FCU-D-04,normal
R01531,BLD-D,科研实验楼D,lab,2026-04-17 06:00:00,360.53,11.54,120.26,383.14,7.0,11.8,25.8,52.8,68.5,FCU-D-04,normal
R01532,BLD-D,科研实验楼D,lab,2026-04-17 09:00:00,407.7,11.56,134.67,425.21,6.2,11.2,26.9,62.7,66.1,FCU-D-04,normal
R01533,BLD-D,科研实验楼D,lab,2026-04-17 12:00:00,456.42,12.1,152.47,462.73,6.7,12.2,26.5,61.4,75.9,FCU-D-04,normal
R01534,BLD-D,科研实验楼D,lab,2026-04-17 15:00:00,427.04,11.68,141.45,421.3,6.6,11.8,27.5,50.5,95,FCU-D-04,normal
R01535,BLD-D,科研实验楼D,lab,2026-04-17 18:00:00,353.14,11.2,116.94,371.13,7.4,12.7,28.3,56.3,95,FCU-D-04,normal
R01536,BLD-D,科研实验楼D,lab,2026-04-17 21:00:00,353.85,11.41,118.14,357.46,7.2,12.2,29.4,60.6,11.8,FCU-D-04,normal
R01537,BLD-A,综合教学楼A,teaching,2026-04-18 00:00:00,193.13,9.23,64.16,190.79,6.7,12.2,24.2,53.6,1.8,AHU-A-01,normal
R01538,BLD-A,综合教学楼A,teaching,2026-04-18 03:00:00,200.17,9.33,66.68,214.33,6.6,11.2,24.3,56.6,4.6,AHU-A-01,normal
R01539,BLD-A,综合教学楼A,teaching,2026-04-18 06:00:00,220.7,9.48,73.54,207.54,6.5,11.1,24.5,54.9,24.6,AHU-A-01,normal
R01540,BLD-A,综合教学楼A,teaching,2026-04-18 09:00:00,258.02,9.64,85.46,242.19,6.4,11.8,25.8,61.6,31.6,AHU-A-01,normal
R01541,BLD-A,综合教学楼A,teaching,2026-04-18 12:00:00,248.51,9.44,81.84,264.17,7.2,12.5,27.5,52.3,37.8,AHU-A-01,normal
R01542,BLD-A,综合教学楼A,teaching,2026-04-18 15:00:00,285.54,9.99,95.39,287.96,7.3,12.3,28.9,57.6,42.5,AHU-A-01,normal
R01543,BLD-A,综合教学楼A,teaching,2026-04-18 18:00:00,232.8,9.52,77.63,223.92,7.1,12.6,27.2,49.1,52.8,AHU-A-01,normal
R01544,BLD-A,综合教学楼A,teaching,2026-04-18 21:00:00,251.34,8.98,75.78,191.99,6.1,11.1,28.8,60.6,1.9,AHU-A-01,abnormal
R01545,BLD-B,行政办公楼B,office,2026-04-18 00:00:00,172.15,7.42,56.55,159.88,7.3,12.5,25.5,51.5,4.7,CH-B-02,normal
R01546,BLD-B,行政办公楼B,office,2026-04-18 03:00:00,168.51,7.31,55.15,177.4,6.8,12.7,25.5,61.4,4.6,CH-B-02,normal
R01547,BLD-B,行政办公楼B,office,2026-04-18 06:00:00,187.67,7.46,61.51,194.78,6.8,12.3,26.5,58.1,23.9,CH-B-02,normal
R01548,BLD-B,行政办公楼B,office,2026-04-18 09:00:00,220.8,7.62,71.97,218.24,6.3,12.3,26.2,52.6,31.4,CH-B-02,normal
R01549,BLD-B,行政办公楼B,office,2026-04-18 12:00:00,249.11,7.99,82.2,243.59,6.9,12.2,25.8,52.6,39.0,CH-B-02,normal
R01550,BLD-B,行政办公楼B,office,2026-04-18 15:00:00,242.52,7.86,79.7,249.17,6.3,12.0,27.6,50.4,42.4,CH-B-02,normal
R01551,BLD-B,行政办公楼B,office,2026-04-18 18:00:00,212.46,7.73,70.23,209.1,6.1,12.3,29.0,59.8,49.8,CH-B-02,normal
R01552,BLD-B,行政办公楼B,office,2026-04-18 21:00:00,178.44,7.27,58.33,169.18,7.1,11.2,29.8,57.7,5.5,CH-B-02,normal
R01553,BLD-C,图书信息楼C,library,2026-04-18 00:00:00,243.51,8.47,77.4,228.53,6.3,11.3,24.9,51.2,6.9,CT-C-03,normal
R01554,BLD-C,图书信息楼C,library,2026-04-18 03:00:00,277.86,8.93,89.52,262.39,6.7,12.0,24.3,52.9,9.4,CT-C-03,normal
R01555,BLD-C,图书信息楼C,library,2026-04-18 06:00:00,283.25,8.77,90.5,286.84,6.1,12.5,26.0,55.0,52.5,CT-C-03,normal
R01556,BLD-C,图书信息楼C,library,2026-04-18 09:00:00,351.44,9.16,112.36,333.23,7.2,12.4,26.4,51.7,63.1,CT-C-03,normal
R01557,BLD-C,图书信息楼C,library,2026-04-18 12:00:00,346.17,9.05,110.34,347.98,6.1,12.4,27.5,55.8,74.6,CT-C-03,normal
R01558,BLD-C,图书信息楼C,library,2026-04-18 15:00:00,352.75,9.08,112.54,348.47,6.3,11.2,27.6,49.2,72.5,CT-C-03,normal
R01559,BLD-C,图书信息楼C,library,2026-04-18 18:00:00,306.69,8.9,98.37,278.81,7.1,12.1,28.0,54.0,89.6,CT-C-03,normal
R01560,BLD-C,图书信息楼C,library,2026-04-18 21:00:00,296.73,8.92,95.58,295.54,6.2,12.6,27.8,54.6,7.8,CT-C-03,normal
R01561,BLD-D,科研实验楼D,lab,2026-04-18 00:00:00,303.85,11.03,100.61,317.91,6.7,12.0,24.3,51.3,9.1,FCU-D-04,normal
R01562,BLD-D,科研实验楼D,lab,2026-04-18 03:00:00,313.3,11.12,103.96,309.46,6.5,12.2,24.8,60.4,10.3,FCU-D-04,normal
R01563,BLD-D,科研实验楼D,lab,2026-04-18 06:00:00,337.76,11.19,111.82,357.66,6.8,11.7,26.8,61.0,67.7,FCU-D-04,normal
R01564,BLD-D,科研实验楼D,lab,2026-04-18 09:00:00,446.11,12.02,148.81,451.65,7.4,12.6,27.4,54.3,65.0,FCU-D-04,normal
R01565,BLD-D,科研实验楼D,lab,2026-04-18 12:00:00,463.14,12.17,154.91,485.77,6.2,11.5,28.1,51.5,92.5,FCU-D-04,normal
R01566,BLD-D,科研实验楼D,lab,2026-04-18 15:00:00,468.02,12.16,156.54,494.12,6.7,11.2,28.8,53.1,95,FCU-D-04,normal
R01567,BLD-D,科研实验楼D,lab,2026-04-18 18:00:00,432.2,10.98,130.1,304.63,6.4,11.3,27.5,61.1,95,FCU-D-04,abnormal
R01568,BLD-D,科研实验楼D,lab,2026-04-18 21:00:00,318.42,10.87,105.03,312.7,6.7,11.6,28.4,58.3,13.2,FCU-D-04,normal
R01569,BLD-A,综合教学楼A,teaching,2026-04-19 00:00:00,191.19,9.18,63.43,196.67,7.2,12.2,25.0,58.4,4.4,AHU-A-01,normal
R01570,BLD-A,综合教学楼A,teaching,2026-04-19 03:00:00,201.61,9.35,67.19,193.24,7.2,12.6,24.2,50.4,4.0,AHU-A-01,normal
R01571,BLD-A,综合教学楼A,teaching,2026-04-19 06:00:00,223.44,9.53,74.53,212.4,6.7,12.3,26.4,54.6,23.3,AHU-A-01,normal
R01572,BLD-A,综合教学楼A,teaching,2026-04-19 09:00:00,266.87,9.78,88.7,263.89,6.5,12.5,25.8,57.1,33.2,AHU-A-01,normal
R01573,BLD-A,综合教学楼A,teaching,2026-04-19 12:00:00,270.83,9.8,90.05,259.16,6.3,11.3,27.8,61.4,38.1,AHU-A-01,normal
R01574,BLD-A,综合教学楼A,teaching,2026-04-19 15:00:00,267.08,9.69,88.56,260.32,6.6,12.5,27.4,57.8,41.9,AHU-A-01,normal
R01575,BLD-A,综合教学楼A,teaching,2026-04-19 18:00:00,208.46,9.06,68.64,213.24,7.3,11.8,29.6,54.5,45.2,AHU-A-01,normal
R01576,BLD-A,综合教学楼A,teaching,2026-04-19 21:00:00,195.33,8.95,64.37,203.25,6.0,11.5,29.6,50.0,4.2,AHU-A-01,normal
R01577,BLD-B,行政办公楼B,office,2026-04-19 00:00:00,173.31,7.43,56.96,183.6,6.6,12.4,24.2,55.0,4.3,CH-B-02,normal
R01578,BLD-B,行政办公楼B,office,2026-04-19 03:00:00,168.57,7.3,55.16,174.13,6.7,11.6,24.6,57.5,4.7,CH-B-02,normal
R01579,BLD-B,行政办公楼B,office,2026-04-19 06:00:00,190.04,7.5,62.36,196.43,7.5,11.9,25.4,56.1,27.0,CH-B-02,normal
R01580,BLD-B,行政办公楼B,office,2026-04-19 09:00:00,231.47,7.77,75.84,243.63,6.9,11.3,26.9,50.7,32.8,CH-B-02,normal
R01581,BLD-B,行政办公楼B,office,2026-04-19 12:00:00,248.82,7.98,82.07,241.16,6.2,11.8,27.7,55.0,35.9,CH-B-02,normal
R01582,BLD-B,行政办公楼B,office,2026-04-19 15:00:00,236.16,7.76,77.36,229.12,6.4,12.5,28.7,58.2,44.1,CH-B-02,normal
R01583,BLD-B,行政办公楼B,office,2026-04-19 18:00:00,200.77,7.53,65.96,194.99,7.0,12.0,27.7,53.6,47.7,CH-B-02,normal
R01584,BLD-B,行政办公楼B,office,2026-04-19 21:00:00,181.79,7.33,59.54,170.0,6.1,12.3,28.0,59.0,3.6,CH-B-02,normal
R01585,BLD-C,图书信息楼C,library,2026-04-19 00:00:00,265.86,8.79,85.34,265.34,6.4,12.5,24.3,52.5,10.7,CT-C-03,normal
R01586,BLD-C,图书信息楼C,library,2026-04-19 03:00:00,276.67,8.91,89.07,254.05,6.6,11.2,25.7,55.9,8.4,CT-C-03,normal
R01587,BLD-C,图书信息楼C,library,2026-04-19 06:00:00,310.16,9.12,100.06,323.35,6.1,12.7,26.2,61.0,48.5,CT-C-03,normal
R01588,BLD-C,图书信息楼C,library,2026-04-19 09:00:00,371.01,9.37,119.3,349.28,7.0,12.6,26.3,48.9,67.1,CT-C-03,normal
R01589,BLD-C,图书信息楼C,library,2026-04-19 12:00:00,379.79,9.42,122.28,358.23,6.5,11.9,27.0,50.2,64.3,CT-C-03,normal
R01590,BLD-C,图书信息楼C,library,2026-04-19 15:00:00,384.98,9.43,123.98,374.25,7.1,11.7,27.2,59.8,76.7,CT-C-03,normal
R01591,BLD-C,图书信息楼C,library,2026-04-19 18:00:00,402.4,8.99,118.27,298.29,7.4,12.2,29.1,52.5,91.0,CT-C-03,abnormal
R01592,BLD-C,图书信息楼C,library,2026-04-19 21:00:00,273.12,8.59,87.16,250.53,6.4,12.0,28.9,48.9,8.2,CT-C-03,normal
R01593,BLD-D,科研实验楼D,lab,2026-04-19 00:00:00,334.79,11.51,112.0,331.11,6.1,11.4,24.1,51.7,9.1,FCU-D-04,normal
R01594,BLD-D,科研实验楼D,lab,2026-04-19 03:00:00,326.69,11.32,108.87,322.05,6.6,12.7,26.0,56.8,12.2,FCU-D-04,normal
R01595,BLD-D,科研实验楼D,lab,2026-04-19 06:00:00,324.11,10.99,106.76,321.77,7.1,11.3,25.4,53.5,62.0,FCU-D-04,normal
R01596,BLD-D,科研实验楼D,lab,2026-04-19 09:00:00,442.41,11.96,147.41,468.45,7.5,12.1,26.9,52.2,65.1,FCU-D-04,normal
R01597,BLD-D,科研实验楼D,lab,2026-04-19 12:00:00,438.89,11.86,145.93,434.14,6.4,11.5,26.8,51.5,92.7,FCU-D-04,normal
R01598,BLD-D,科研实验楼D,lab,2026-04-19 15:00:00,451.0,11.95,150.21,445.79,6.6,12.8,26.7,57.4,88.5,FCU-D-04,normal
R01599,BLD-D,科研实验楼D,lab,2026-04-19 18:00:00,339.59,10.99,111.88,326.53,7.4,11.2,29.6,56.4,95,FCU-D-04,normal
R01600,BLD-D,科研实验楼D,lab,2026-04-19 21:00:00,344.37,11.24,114.58,370.86,6.9,11.2,30.0,50.0,10.1,FCU-D-04,normal
R01601,BLD-A,综合教学楼A,teaching,2026-04-20 00:00:00,207.95,9.31,68.63,205.3,7.1,11.7,25.3,58.8,5.0,AHU-A-01,normal
R01602,BLD-A,综合教学楼A,teaching,2026-04-20 03:00:00,224.42,9.57,74.6,238.11,7.4,12.3,24.9,53.6,3.5,AHU-A-01,normal
R01603,BLD-A,综合教学楼A,teaching,2026-04-20 06:00:00,236.9,9.55,78.4,237.37,6.7,12.5,26.0,54.0,48.5,AHU-A-01,normal
R01604,BLD-A,综合教学楼A,teaching,2026-04-20 09:00:00,298.03,10.03,98.84,300.84,6.5,11.8,27.6,51.0,48.7,AHU-A-01,normal
R01605,BLD-A,综合教学楼A,teaching,2026-04-20 12:00:00,289.29,9.85,95.49,308.36,6.6,12.1,28.3,53.8,65.8,AHU-A-01,normal
R01606,BLD-A,综合教学楼A,teaching,2026-04-20 15:00:00,312.28,10.14,103.85,318.99,7.1,12.7,27.1,57.2,82.5,AHU-A-01,normal
R01607,BLD-A,综合教学楼A,teaching,2026-04-20 18:00:00,248.04,9.55,82.09,234.64,6.6,12.3,28.0,56.4,83.5,AHU-A-01,normal
R01608,BLD-A,综合教学楼A,teaching,2026-04-20 21:00:00,249.74,9.75,83.37,264.89,6.2,11.6,29.6,56.2,7.3,AHU-A-01,normal
R01609,BLD-B,行政办公楼B,office,2026-04-20 00:00:00,205.85,7.84,67.96,200.86,6.4,12.6,23.9,61.6,9.6,CH-B-02,normal
R01610,BLD-B,行政办公楼B,office,2026-04-20 03:00:00,189.27,7.51,61.83,200.06,7.2,12.7,25.2,51.9,8.0,CH-B-02,normal
R01611,BLD-B,行政办公楼B,office,2026-04-20 06:00:00,217.29,7.77,71.33,228.72,6.2,11.8,25.0,56.9,46.0,CH-B-02,normal
R01612,BLD-B,行政办公楼B,office,2026-04-20 09:00:00,285.98,8.34,94.53,301.01,7.5,12.5,25.4,48.9,62.7,CH-B-02,normal
R01613,BLD-B,行政办公楼B,office,2026-04-20 12:00:00,254.39,7.87,82.9,237.99,7.2,12.1,27.1,52.1,73.9,CH-B-02,normal
R01614,BLD-B,行政办公楼B,office,2026-04-20 15:00:00,275.56,8.11,90.51,266.37,6.6,12.5,26.8,55.2,84.6,CH-B-02,normal
R01615,BLD-B,行政办公楼B,office,2026-04-20 18:00:00,302.14,7.9,91.04,231.03,6.6,11.1,28.3,58.5,91.2,CH-B-02,abnormal
R01616,BLD-B,行政办公楼B,office,2026-04-20 21:00:00,200.59,7.48,65.46,187.66,6.3,11.7,28.7,60.0,8.8,CH-B-02,normal
R01617,BLD-C,图书信息楼C,library,2026-04-20 00:00:00,260.66,8.7,83.27,238.23,7.0,11.0,25.6,59.6,8.1,CT-C-03,normal
R01618,BLD-C,图书信息楼C,library,2026-04-20 03:00:00,285.47,9.01,91.99,270.82,6.7,12.4,25.3,51.9,8.3,CT-C-03,normal
R01619,BLD-C,图书信息楼C,library,2026-04-20 06:00:00,305.36,9.04,98.11,282.78,6.4,11.3,26.1,56.8,60.7,CT-C-03,normal
R01620,BLD-C,图书信息楼C,library,2026-04-20 09:00:00,359.48,9.22,114.9,331.66,7.0,11.8,26.3,52.6,74.5,CT-C-03,normal
R01621,BLD-C,图书信息楼C,library,2026-04-20 12:00:00,367.24,9.26,117.52,338.63,6.4,11.6,26.8,58.9,80.5,CT-C-03,normal
R01622,BLD-C,图书信息楼C,library,2026-04-20 15:00:00,381.98,9.38,122.61,375.86,6.4,12.3,26.8,51.4,84.0,CT-C-03,normal
R01623,BLD-C,图书信息楼C,library,2026-04-20 18:00:00,321.43,9.07,103.35,298.84,6.5,11.2,29.8,54.2,95,CT-C-03,normal
R01624,BLD-C,图书信息楼C,library,2026-04-20 21:00:00,303.41,8.99,97.71,295.45,6.3,11.9,28.8,53.7,11.3,CT-C-03,normal
R01625,BLD-D,科研实验楼D,lab,2026-04-20 00:00:00,299.37,10.94,98.9,293.12,6.5,11.3,25.6,48.7,13.7,FCU-D-04,normal
R01626,BLD-D,科研实验楼D,lab,2026-04-20 03:00:00,307.6,11.01,101.8,302.32,6.7,12.6,26.0,59.5,12.2,FCU-D-04,normal
R01627,BLD-D,科研实验楼D,lab,2026-04-20 06:00:00,369.82,11.63,123.6,375.75,6.3,11.3,26.8,60.3,68.1,FCU-D-04,normal
R01628,BLD-D,科研实验楼D,lab,2026-04-20 09:00:00,441.33,11.94,146.97,418.61,6.8,11.9,26.4,49.9,70.4,FCU-D-04,normal
R01629,BLD-D,科研实验楼D,lab,2026-04-20 12:00:00,451.17,12.0,150.42,460.0,6.4,11.4,28.2,62.1,76.0,FCU-D-04,normal
